?јдр,«нчн,IP,CR,AR,DR,SP,BR,AC,PS,NZVC,јдр,«нчн
145,0000,146,0000,145,0000,000,0145,0000,024,0100
146,0000,147,0000,146,0000,000,0146,0000,024,0100
147,0000,148,0000,147,0000,000,0147,0000,024,0100
148,0000,149,0000,148,0000,000,0148,0000,024,0100
149,0000,14A,0000,149,0000,000,0149,0000,024,0100
14A,0000,14B,0000,14A,0000,000,014A,0000,024,0100
14B,0000,14C,0000,14B,0000,000,014B,0000,024,0100
14C,0000,14D,0000,14C,0000,000,014C,0000,024,0100
14D,0000,14E,0000,14D,0000,000,014D,0000,024,0100
14E,0000,14F,0000,14E,0000,000,014E,0000,024,0100
14F,0000,150,0000,14F,0000,000,014F,0000,024,0100
150,0000,151,0000,150,0000,000,0150,0000,024,0100
151,0000,152,0000,151,0000,000,0151,0000,024,0100
152,0000,153,0000,152,0000,000,0152,0000,024,0100
153,0000,154,0000,153,0000,000,0153,0000,024,0100
154,0000,155,0000,154,0000,000,0154,0000,024,0100
155,0000,156,0000,155,0000,000,0155,0000,024,0100
156,0000,157,0000,156,0000,000,0156,0000,024,0100
157,0000,158,0000,157,0000,000,0157,0000,024,0100
158,0000,159,0000,158,0000,000,0158,0000,024,0100
159,0000,15A,0000,159,0000,000,0159,0000,024,0100
15A,0000,15B,0000,15A,0000,000,015A,0000,024,0100
15B,0000,15C,0000,15B,0000,000,015B,0000,024,0100
15C,0000,15D,0000,15C,0000,000,015C,0000,024,0100
15D,0000,15E,0000,15D,0000,000,015D,0000,024,0100
15E,0000,15F,0000,15E,0000,000,015E,0000,024,0100
15F,0000,160,0000,15F,0000,000,015F,0000,024,0100
160,0000,161,0000,160,0000,000,0160,0000,024,0100
161,0000,162,0000,161,0000,000,0161,0000,024,0100
162,0000,163,0000,162,0000,000,0162,0000,024,0100
163,0000,164,0000,163,0000,000,0163,0000,024,0100
164,0000,165,0000,164,0000,000,0164,0000,024,0100
165,0000,166,0000,165,0000,000,0165,0000,024,0100
166,0000,167,0000,166,0000,000,0166,0000,024,0100
167,0000,168,0000,167,0000,000,0167,0000,024,0100
168,0000,169,0000,168,0000,000,0168,0000,024,0100
169,0000,16A,0000,169,0000,000,0169,0000,024,0100
16A,0000,16B,0000,16A,0000,000,016A,0000,024,0100
16B,0000,16C,0000,16B,0000,000,016B,0000,024,0100
16C,0000,16D,0000,16C,0000,000,016C,0000,024,0100
16D,0000,16E,0000,16D,0000,000,016D,0000,024,0100
16E,0000,16F,0000,16E,0000,000,016E,0000,024,0100
16F,0000,170,0000,16F,0000,000,016F,0000,024,0100
170,0000,171,0000,170,0000,000,0170,0000,024,0100
171,0000,172,0000,171,0000,000,0171,0000,024,0100
172,0000,173,0000,172,0000,000,0172,0000,024,0100
173,0000,174,0000,173,0000,000,0173,0000,024,0100
174,0000,175,0000,174,0000,000,0174,0000,024,0100
175,0000,176,0000,175,0000,000,0175,0000,024,0100
176,0000,177,0000,176,0000,000,0176,0000,024,0100
177,0000,178,0000,177,0000,000,0177,0000,024,0100
178,0000,179,0000,178,0000,000,0178,0000,024,0100
179,0000,17A,0000,179,0000,000,0179,0000,024,0100
17A,0000,17B,0000,17A,0000,000,017A,0000,024,0100
17B,0000,17C,0000,17B,0000,000,017B,0000,024,0100
17C,0000,17D,0000,17C,0000,000,017C,0000,024,0100
17D,0000,17E,0000,17D,0000,000,017D,0000,024,0100
17E,0000,17F,0000,17E,0000,000,017E,0000,024,0100
17F,0000,180,0000,17F,0000,000,017F,0000,024,0100
180,0000,181,0000,180,0000,000,0180,0000,024,0100
181,0000,182,0000,181,0000,000,0181,0000,024,0100
182,0000,183,0000,182,0000,000,0182,0000,024,0100
183,0000,184,0000,183,0000,000,0183,0000,024,0100
184,0000,185,0000,184,0000,000,0184,0000,024,0100
185,0000,186,0000,185,0000,000,0185,0000,024,0100
186,0000,187,0000,186,0000,000,0186,0000,024,0100
187,0000,188,0000,187,0000,000,0187,0000,024,0100
188,0000,189,0000,188,0000,000,0188,0000,024,0100
189,0000,18A,0000,189,0000,000,0189,0000,024,0100
18A,0000,18B,0000,18A,0000,000,018A,0000,024,0100
18B,0000,18C,0000,18B,0000,000,018B,0000,024,0100
18C,0000,18D,0000,18C,0000,000,018C,0000,024,0100
18D,0000,18E,0000,18D,0000,000,018D,0000,024,0100
18E,0000,18F,0000,18E,0000,000,018E,0000,024,0100
18F,0000,190,0000,18F,0000,000,018F,0000,024,0100
190,0000,191,0000,190,0000,000,0190,0000,024,0100
191,0000,192,0000,191,0000,000,0191,0000,024,0100
192,0000,193,0000,192,0000,000,0192,0000,024,0100
193,0000,194,0000,193,0000,000,0193,0000,024,0100
194,0000,195,0000,194,0000,000,0194,0000,024,0100
195,0000,196,0000,195,0000,000,0195,0000,024,0100
196,0000,197,0000,196,0000,000,0196,0000,024,0100
197,0000,198,0000,197,0000,000,0197,0000,024,0100
198,0000,199,0000,198,0000,000,0198,0000,024,0100
199,0000,19A,0000,199,0000,000,0199,0000,024,0100
19A,0000,19B,0000,19A,0000,000,019A,0000,024,0100
19B,0000,19C,0000,19B,0000,000,019B,0000,024,0100
19C,0000,19D,0000,19C,0000,000,019C,0000,024,0100
19D,0000,19E,0000,19D,0000,000,019D,0000,024,0100
19E,0000,19F,0000,19E,0000,000,019E,0000,024,0100
19F,0000,1A0,0000,19F,0000,000,019F,0000,024,0100
1A0,0000,1A1,0000,1A0,0000,000,01A0,0000,024,0100
1A1,0000,1A2,0000,1A1,0000,000,01A1,0000,024,0100
1A2,0000,1A3,0000,1A2,0000,000,01A2,0000,024,0100
1A3,0000,1A4,0000,1A3,0000,000,01A3,0000,024,0100
1A4,0000,1A5,0000,1A4,0000,000,01A4,0000,024,0100
1A5,0000,1A6,0000,1A5,0000,000,01A5,0000,024,0100
1A6,0000,1A7,0000,1A6,0000,000,01A6,0000,024,0100
1A7,0000,1A8,0000,1A7,0000,000,01A7,0000,024,0100
1A8,0000,1A9,0000,1A8,0000,000,01A8,0000,024,0100
1A9,0000,1AA,0000,1A9,0000,000,01A9,0000,024,0100
1AA,0000,1AB,0000,1AA,0000,000,01AA,0000,024,0100
1AB,0000,1AC,0000,1AB,0000,000,01AB,0000,024,0100
1AC,0000,1AD,0000,1AC,0000,000,01AC,0000,024,0100
1AD,0000,1AE,0000,1AD,0000,000,01AD,0000,024,0100
1AE,0000,1AF,0000,1AE,0000,000,01AE,0000,024,0100
1AF,0000,1B0,0000,1AF,0000,000,01AF,0000,024,0100
1B0,0000,1B1,0000,1B0,0000,000,01B0,0000,024,0100
1B1,0000,1B2,0000,1B1,0000,000,01B1,0000,024,0100
1B2,0000,1B3,0000,1B2,0000,000,01B2,0000,024,0100
1B3,0000,1B4,0000,1B3,0000,000,01B3,0000,024,0100
1B4,0000,1B5,0000,1B4,0000,000,01B4,0000,024,0100
1B5,0000,1B6,0000,1B5,0000,000,01B5,0000,024,0100
1B6,0000,1B7,0000,1B6,0000,000,01B6,0000,024,0100
1B7,0000,1B8,0000,1B7,0000,000,01B7,0000,024,0100
1B8,0000,1B9,0000,1B8,0000,000,01B8,0000,024,0100
1B9,0000,1BA,0000,1B9,0000,000,01B9,0000,024,0100
1BA,0000,1BB,0000,1BA,0000,000,01BA,0000,024,0100
1BB,0000,1BC,0000,1BB,0000,000,01BB,0000,024,0100
1BC,0000,1BD,0000,1BC,0000,000,01BC,0000,024,0100
1BD,0000,1BE,0000,1BD,0000,000,01BD,0000,024,0100
1BE,0000,1BF,0000,1BE,0000,000,01BE,0000,024,0100
1BF,0000,1C0,0000,1BF,0000,000,01BF,0000,024,0100
1C0,0000,1C1,0000,1C0,0000,000,01C0,0000,024,0100
1C1,0000,1C2,0000,1C1,0000,000,01C1,0000,024,0100
1C2,0000,1C3,0000,1C2,0000,000,01C2,0000,024,0100
1C3,0000,1C4,0000,1C3,0000,000,01C3,0000,024,0100
1C4,0000,1C5,0000,1C4,0000,000,01C4,0000,024,0100
1C5,0000,1C6,0000,1C5,0000,000,01C5,0000,024,0100
1C6,0000,1C7,0000,1C6,0000,000,01C6,0000,024,0100
1C7,0000,1C8,0000,1C7,0000,000,01C7,0000,024,0100
1C8,0000,1C9,0000,1C8,0000,000,01C8,0000,024,0100
1C9,0000,1CA,0000,1C9,0000,000,01C9,0000,024,0100
1CA,0000,1CB,0000,1CA,0000,000,01CA,0000,024,0100
1CB,0000,1CC,0000,1CB,0000,000,01CB,0000,024,0100
1CC,0000,1CD,0000,1CC,0000,000,01CC,0000,024,0100
1CD,0000,1CE,0000,1CD,0000,000,01CD,0000,024,0100
1CE,0000,1CF,0000,1CE,0000,000,01CE,0000,024,0100
1CF,0000,1D0,0000,1CF,0000,000,01CF,0000,024,0100
1D0,0000,1D1,0000,1D0,0000,000,01D0,0000,024,0100
1D1,0000,1D2,0000,1D1,0000,000,01D1,0000,024,0100
1D2,0000,1D3,0000,1D2,0000,000,01D2,0000,024,0100
1D3,0000,1D4,0000,1D3,0000,000,01D3,0000,024,0100
1D4,0000,1D5,0000,1D4,0000,000,01D4,0000,024,0100
1D5,0000,1D6,0000,1D5,0000,000,01D5,0000,024,0100
1D6,0000,1D7,0000,1D6,0000,000,01D6,0000,024,0100
1D7,0000,1D8,0000,1D7,0000,000,01D7,0000,024,0100
1D8,0000,1D9,0000,1D8,0000,000,01D8,0000,024,0100
1D9,0000,1DA,0000,1D9,0000,000,01D9,0000,024,0100
1DA,0000,1DB,0000,1DA,0000,000,01DA,0000,024,0100
1DB,0000,1DC,0000,1DB,0000,000,01DB,0000,024,0100
1DC,0000,1DD,0000,1DC,0000,000,01DC,0000,024,0100
1DD,0000,1DE,0000,1DD,0000,000,01DD,0000,024,0100
1DE,0000,1DF,0000,1DE,0000,000,01DE,0000,024,0100
1DF,0000,1E0,0000,1DF,0000,000,01DF,0000,024,0100
1E0,0000,1E1,0000,1E0,0000,000,01E0,0000,024,0100
1E1,0000,1E2,0000,1E1,0000,000,01E1,0000,024,0100
1E2,0000,1E3,0000,1E2,0000,000,01E2,0000,024,0100
1E3,0000,1E4,0000,1E3,0000,000,01E3,0000,024,0100
1E4,0000,1E5,0000,1E4,0000,000,01E4,0000,024,0100
1E5,0000,1E6,0000,1E5,0000,000,01E5,0000,024,0100
1E6,0000,1E7,0000,1E6,0000,000,01E6,0000,024,0100
1E7,0000,1E8,0000,1E7,0000,000,01E7,0000,024,0100
1E8,0000,1E9,0000,1E8,0000,000,01E8,0000,024,0100
1E9,0000,1EA,0000,1E9,0000,000,01E9,0000,024,0100
1EA,0000,1EB,0000,1EA,0000,000,01EA,0000,024,0100
1EB,0000,1EC,0000,1EB,0000,000,01EB,0000,024,0100
1EC,0000,1ED,0000,1EC,0000,000,01EC,0000,024,0100
1ED,0000,1EE,0000,1ED,0000,000,01ED,0000,024,0100
1EE,0000,1EF,0000,1EE,0000,000,01EE,0000,024,0100
1EF,0000,1F0,0000,1EF,0000,000,01EF,0000,024,0100
1F0,0000,1F1,0000,1F0,0000,000,01F0,0000,024,0100
1F1,0000,1F2,0000,1F1,0000,000,01F1,0000,024,0100
1F2,0000,1F3,0000,1F2,0000,000,01F2,0000,024,0100
1F3,0000,1F4,0000,1F3,0000,000,01F3,0000,024,0100
1F4,0000,1F5,0000,1F4,0000,000,01F4,0000,024,0100
1F5,0000,1F6,0000,1F5,0000,000,01F5,0000,024,0100
1F6,0000,1F7,0000,1F6,0000,000,01F6,0000,024,0100
1F7,0000,1F8,0000,1F7,0000,000,01F7,0000,024,0100
1F8,0000,1F9,0000,1F8,0000,000,01F8,0000,024,0100
1F9,0000,1FA,0000,1F9,0000,000,01F9,0000,024,0100
1FA,0000,1FB,0000,1FA,0000,000,01FA,0000,024,0100
1FB,0000,1FC,0000,1FB,0000,000,01FB,0000,024,0100
1FC,0000,1FD,0000,1FC,0000,000,01FC,0000,024,0100
1FD,0000,1FE,0000,1FD,0000,000,01FD,0000,024,0100
1FE,0000,1FF,0000,1FE,0000,000,01FE,0000,024,0100
1FF,0000,200,0000,1FF,0000,000,01FF,0000,024,0100
200,0000,201,0000,200,0000,000,0200,0000,024,0100
201,0000,202,0000,201,0000,000,0201,0000,024,0100
202,0000,203,0000,202,0000,000,0202,0000,024,0100
203,0000,204,0000,203,0000,000,0203,0000,024,0100
204,0000,205,0000,204,0000,000,0204,0000,024,0100
205,0000,206,0000,205,0000,000,0205,0000,024,0100
206,0000,207,0000,206,0000,000,0206,0000,024,0100
207,0000,208,0000,207,0000,000,0207,0000,024,0100
208,0000,209,0000,208,0000,000,0208,0000,024,0100
209,0000,20A,0000,209,0000,000,0209,0000,024,0100
20A,0000,20B,0000,20A,0000,000,020A,0000,024,0100
20B,0000,20C,0000,20B,0000,000,020B,0000,024,0100
20C,0000,20D,0000,20C,0000,000,020C,0000,024,0100
20D,0000,20E,0000,20D,0000,000,020D,0000,024,0100
20E,0000,20F,0000,20E,0000,000,020E,0000,024,0100
20F,0000,210,0000,20F,0000,000,020F,0000,024,0100
210,0000,211,0000,210,0000,000,0210,0000,024,0100
211,0000,212,0000,211,0000,000,0211,0000,024,0100
212,0000,213,0000,212,0000,000,0212,0000,024,0100
213,0000,214,0000,213,0000,000,0213,0000,024,0100
214,0000,215,0000,214,0000,000,0214,0000,024,0100
215,0000,216,0000,215,0000,000,0215,0000,024,0100
216,0000,217,0000,216,0000,000,0216,0000,024,0100
217,0000,218,0000,217,0000,000,0217,0000,024,0100
218,0000,219,0000,218,0000,000,0218,0000,024,0100
219,0000,21A,0000,219,0000,000,0219,0000,024,0100
21A,0000,21B,0000,21A,0000,000,021A,0000,024,0100
21B,0000,21C,0000,21B,0000,000,021B,0000,024,0100
21C,0000,21D,0000,21C,0000,000,021C,0000,024,0100
21D,0000,21E,0000,21D,0000,000,021D,0000,024,0100
21E,0000,21F,0000,21E,0000,000,021E,0000,024,0100
21F,0000,220,0000,21F,0000,000,021F,0000,024,0100
220,0000,221,0000,220,0000,000,0220,0000,024,0100
221,0000,222,0000,221,0000,000,0221,0000,024,0100
222,0000,223,0000,222,0000,000,0222,0000,024,0100
223,0000,224,0000,223,0000,000,0223,0000,024,0100
224,0000,225,0000,224,0000,000,0224,0000,024,0100
225,0000,226,0000,225,0000,000,0225,0000,024,0100
226,0000,227,0000,226,0000,000,0226,0000,024,0100
227,0000,228,0000,227,0000,000,0227,0000,024,0100
228,0000,229,0000,228,0000,000,0228,0000,024,0100
229,0000,22A,0000,229,0000,000,0229,0000,024,0100
22A,0000,22B,0000,22A,0000,000,022A,0000,024,0100
22B,0000,22C,0000,22B,0000,000,022B,0000,024,0100
22C,0000,22D,0000,22C,0000,000,022C,0000,024,0100
22D,0000,22E,0000,22D,0000,000,022D,0000,024,0100
22E,0000,22F,0000,22E,0000,000,022E,0000,024,0100
22F,0000,230,0000,22F,0000,000,022F,0000,024,0100
230,0000,231,0000,230,0000,000,0230,0000,024,0100
231,0000,232,0000,231,0000,000,0231,0000,024,0100
232,0000,233,0000,232,0000,000,0232,0000,024,0100
233,0000,234,0000,233,0000,000,0233,0000,024,0100
234,0000,235,0000,234,0000,000,0234,0000,024,0100
235,0000,236,0000,235,0000,000,0235,0000,024,0100
236,0000,237,0000,236,0000,000,0236,0000,024,0100
237,0000,238,0000,237,0000,000,0237,0000,024,0100
238,0000,239,0000,238,0000,000,0238,0000,024,0100
239,0000,23A,0000,239,0000,000,0239,0000,024,0100
23A,0000,23B,0000,23A,0000,000,023A,0000,024,0100
23B,0000,23C,0000,23B,0000,000,023B,0000,024,0100
23C,0220,23D,0220,23C,0220,000,023C,0000,024,0100
23D,0000,23E,0000,23D,0000,000,023D,0000,024,0100
23E,0002,23F,0002,23E,0002,000,023E,0000,024,0100
23F,0000,240,0000,23F,0000,000,023F,0000,024,0100
240,0200,241,0200,240,0200,000,0240,0000,024,0100
241,EEFD,242,EEFD,23F,0000,000,FFFD,0000,024,0100,23F,0000
242,AF04,243,AF04,242,0004,000,0004,0004,020,0000
243,AEF8,244,AEF8,23C,0220,000,FFF8,0220,020,0000
244,E0F7,245,E0F7,0F7,0220,000,0244,0220,020,0000,0F7,0220
245,A0F6,246,A0F6,0F6,0000,000,0245,0000,024,0100
246,F202,247,F202,246,F202,000,0246,0000,024,0100
247,0300,248,0300,247,0300,000,0247,0000,024,0100
248,0380,249,0380,248,0380,000,0248,0000,025,0101
249,0200,24A,0200,249,0200,000,0249,0000,025,0101
24A,0280,24B,0280,24A,0280,000,024A,FFFF,029,1001
24B,20F2,24C,20F2,0F2,0000,000,024B,0000,025,0101
24C,0400,24D,0400,24C,0400,000,024C,0001,020,0000
24D,E0F0,24E,E0F0,0F0,0001,000,024D,0001,020,0000,0F0,0001
24E,823E,24F,823E,23E,0001,000,0000,0001,020,0000,23E,0001
24F,C0F5,0F5,C0F5,24F,C0F5,000,024F,0001,020,0000
0F5,0000,0F6,0000,0F5,0000,000,00F5,0001,020,0000
0F6,0000,0F7,0000,0F6,0000,000,00F6,0001,020,0000
0F7,0220,0F8,0220,0F7,0220,000,00F7,0000,024,0100
0F8,0000,0F9,0000,0F8,0000,000,00F8,0000,024,0100
0F9,0000,0FA,0000,0F9,0000,000,00F9,0000,024,0100
0FA,0000,0FB,0000,0FA,0000,000,00FA,0000,024,0100
0FB,0000,0FC,0000,0FB,0000,000,00FB,0000,024,0100
0FC,0000,0FD,0000,0FC,0000,000,00FC,0000,024,0100
0FD,0000,0FE,0000,0FD,0000,000,00FD,0000,024,0100
0FE,0000,0FF,0000,0FE,0000,000,00FE,0000,024,0100
0FF,0000,100,0000,0FF,0000,000,00FF,0000,024,0100
100,0000,101,0000,100,0000,000,0100,0000,024,0100
101,0000,102,0000,101,0000,000,0101,0000,024,0100
102,0000,103,0000,102,0000,000,0102,0000,024,0100
103,0000,104,0000,103,0000,000,0103,0000,024,0100
104,0000,105,0000,104,0000,000,0104,0000,024,0100
105,0000,106,0000,105,0000,000,0105,0000,024,0100
106,0000,107,0000,106,0000,000,0106,0000,024,0100
107,0000,108,0000,107,0000,000,0107,0000,024,0100
108,0000,109,0000,108,0000,000,0108,0000,024,0100
109,0000,10A,0000,109,0000,000,0109,0000,024,0100
10A,0000,10B,0000,10A,0000,000,010A,0000,024,0100
10B,0000,10C,0000,10B,0000,000,010B,0000,024,0100
10C,0000,10D,0000,10C,0000,000,010C,0000,024,0100
10D,0000,10E,0000,10D,0000,000,010D,0000,024,0100
10E,0000,10F,0000,10E,0000,000,010E,0000,024,0100
10F,0000,110,0000,10F,0000,000,010F,0000,024,0100
110,0000,111,0000,110,0000,000,0110,0000,024,0100
111,0000,112,0000,111,0000,000,0111,0000,024,0100
112,0000,113,0000,112,0000,000,0112,0000,024,0100
113,0000,114,0000,113,0000,000,0113,0000,024,0100
114,0000,115,0000,114,0000,000,0114,0000,024,0100
115,0000,116,0000,115,0000,000,0115,0000,024,0100
116,0000,117,0000,116,0000,000,0116,0000,024,0100
117,0000,118,0000,117,0000,000,0117,0000,024,0100
118,0000,119,0000,118,0000,000,0118,0000,024,0100
119,0000,11A,0000,119,0000,000,0119,0000,024,0100
11A,0000,11B,0000,11A,0000,000,011A,0000,024,0100
11B,0000,11C,0000,11B,0000,000,011B,0000,024,0100
11C,0000,11D,0000,11C,0000,000,011C,0000,024,0100
11D,0000,11E,0000,11D,0000,000,011D,0000,024,0100
11E,0000,11F,0000,11E,0000,000,011E,0000,024,0100
11F,0000,120,0000,11F,0000,000,011F,0000,024,0100
120,0000,121,0000,120,0000,000,0120,0000,024,0100
121,0000,122,0000,121,0000,000,0121,0000,024,0100
122,0000,123,0000,122,0000,000,0122,0000,024,0100
123,0000,124,0000,123,0000,000,0123,0000,024,0100
124,0000,125,0000,124,0000,000,0124,0000,024,0100
125,0000,126,0000,125,0000,000,0125,0000,024,0100
126,0000,127,0000,126,0000,000,0126,0000,024,0100
127,0000,128,0000,127,0000,000,0127,0000,024,0100
128,0000,129,0000,128,0000,000,0128,0000,024,0100
129,0000,12A,0000,129,0000,000,0129,0000,024,0100
12A,0000,12B,0000,12A,0000,000,012A,0000,024,0100
12B,0000,12C,0000,12B,0000,000,012B,0000,024,0100
12C,0000,12D,0000,12C,0000,000,012C,0000,024,0100
12D,0000,12E,0000,12D,0000,000,012D,0000,024,0100
12E,0000,12F,0000,12E,0000,000,012E,0000,024,0100
12F,0000,130,0000,12F,0000,000,012F,0000,024,0100
130,0000,131,0000,130,0000,000,0130,0000,024,0100
131,0000,132,0000,131,0000,000,0131,0000,024,0100
132,0000,133,0000,132,0000,000,0132,0000,024,0100
133,0000,134,0000,133,0000,000,0133,0000,024,0100
134,0000,135,0000,134,0000,000,0134,0000,024,0100
135,0000,136,0000,135,0000,000,0135,0000,024,0100
136,0000,137,0000,136,0000,000,0136,0000,024,0100
137,0000,138,0000,137,0000,000,0137,0000,024,0100
138,0000,139,0000,138,0000,000,0138,0000,024,0100
139,0000,13A,0000,139,0000,000,0139,0000,024,0100
13A,0000,13B,0000,13A,0000,000,013A,0000,024,0100
13B,0000,13C,0000,13B,0000,000,013B,0000,024,0100
13C,0000,13D,0000,13C,0000,000,013C,0000,024,0100
13D,0000,13E,0000,13D,0000,000,013D,0000,024,0100
13E,0000,13F,0000,13E,0000,000,013E,0000,024,0100
13F,0000,140,0000,13F,0000,000,013F,0000,024,0100
140,0000,141,0000,140,0000,000,0140,0000,024,0100
141,0000,142,0000,141,0000,000,0141,0000,024,0100
142,0000,143,0000,142,0000,000,0142,0000,024,0100
143,0000,144,0000,143,0000,000,0143,0000,024,0100
144,0000,145,0000,144,0000,000,0144,0000,024,0100
145,0000,146,0000,145,0000,000,0145,0000,024,0100
146,0000,147,0000,146,0000,000,0146,0000,024,0100
147,0000,148,0000,147,0000,000,0147,0000,024,0100
148,0000,149,0000,148,0000,000,0148,0000,024,0100
149,0000,14A,0000,149,0000,000,0149,0000,024,0100
14A,0000,14B,0000,14A,0000,000,014A,0000,024,0100
14B,0000,14C,0000,14B,0000,000,014B,0000,024,0100
14C,0000,14D,0000,14C,0000,000,014C,0000,024,0100
14D,0000,14E,0000,14D,0000,000,014D,0000,024,0100
14E,0000,14F,0000,14E,0000,000,014E,0000,024,0100
14F,0000,150,0000,14F,0000,000,014F,0000,024,0100
150,0000,151,0000,150,0000,000,0150,0000,024,0100
151,0000,152,0000,151,0000,000,0151,0000,024,0100
152,0000,153,0000,152,0000,000,0152,0000,024,0100
153,0000,154,0000,153,0000,000,0153,0000,024,0100
154,0000,155,0000,154,0000,000,0154,0000,024,0100
155,0000,156,0000,155,0000,000,0155,0000,024,0100
156,0000,157,0000,156,0000,000,0156,0000,024,0100
157,0000,158,0000,157,0000,000,0157,0000,024,0100
158,0000,159,0000,158,0000,000,0158,0000,024,0100
159,0000,15A,0000,159,0000,000,0159,0000,024,0100
15A,0000,15B,0000,15A,0000,000,015A,0000,024,0100
15B,0000,15C,0000,15B,0000,000,015B,0000,024,0100
15C,0000,15D,0000,15C,0000,000,015C,0000,024,0100
15D,0000,15E,0000,15D,0000,000,015D,0000,024,0100
15E,0000,15F,0000,15E,0000,000,015E,0000,024,0100
15F,0000,160,0000,15F,0000,000,015F,0000,024,0100
160,0000,161,0000,160,0000,000,0160,0000,024,0100
161,0000,162,0000,161,0000,000,0161,0000,024,0100
162,0000,163,0000,162,0000,000,0162,0000,024,0100
163,0000,164,0000,163,0000,000,0163,0000,024,0100
164,0000,165,0000,164,0000,000,0164,0000,024,0100
165,0000,166,0000,165,0000,000,0165,0000,024,0100
166,0000,167,0000,166,0000,000,0166,0000,024,0100
167,0000,168,0000,167,0000,000,0167,0000,024,0100
168,0000,169,0000,168,0000,000,0168,0000,024,0100
169,0000,16A,0000,169,0000,000,0169,0000,024,0100
16A,0000,16B,0000,16A,0000,000,016A,0000,024,0100
16B,0000,16C,0000,16B,0000,000,016B,0000,024,0100
16C,0000,16D,0000,16C,0000,000,016C,0000,024,0100
16D,0000,16E,0000,16D,0000,000,016D,0000,024,0100
16E,0000,16F,0000,16E,0000,000,016E,0000,024,0100
16F,0000,170,0000,16F,0000,000,016F,0000,024,0100
170,0000,171,0000,170,0000,000,0170,0000,024,0100
171,0000,172,0000,171,0000,000,0171,0000,024,0100
172,0000,173,0000,172,0000,000,0172,0000,024,0100
173,0000,174,0000,173,0000,000,0173,0000,024,0100
174,0000,175,0000,174,0000,000,0174,0000,024,0100
175,0000,176,0000,175,0000,000,0175,0000,024,0100
176,0000,177,0000,176,0000,000,0176,0000,024,0100
177,0000,178,0000,177,0000,000,0177,0000,024,0100
178,0000,179,0000,178,0000,000,0178,0000,024,0100
179,0000,17A,0000,179,0000,000,0179,0000,024,0100
17A,0000,17B,0000,17A,0000,000,017A,0000,024,0100
17B,0000,17C,0000,17B,0000,000,017B,0000,024,0100
17C,0000,17D,0000,17C,0000,000,017C,0000,024,0100
17D,0000,17E,0000,17D,0000,000,017D,0000,024,0100
17E,0000,17F,0000,17E,0000,000,017E,0000,024,0100
17F,0000,180,0000,17F,0000,000,017F,0000,024,0100
180,0000,181,0000,180,0000,000,0180,0000,024,0100
181,0000,182,0000,181,0000,000,0181,0000,024,0100
182,0000,183,0000,182,0000,000,0182,0000,024,0100
183,0000,184,0000,183,0000,000,0183,0000,024,0100
184,0000,185,0000,184,0000,000,0184,0000,024,0100
185,0000,186,0000,185,0000,000,0185,0000,024,0100
186,0000,187,0000,186,0000,000,0186,0000,024,0100
187,0000,188,0000,187,0000,000,0187,0000,024,0100
188,0000,189,0000,188,0000,000,0188,0000,024,0100
189,0000,18A,0000,189,0000,000,0189,0000,024,0100
18A,0000,18B,0000,18A,0000,000,018A,0000,024,0100
18B,0000,18C,0000,18B,0000,000,018B,0000,024,0100
18C,0000,18D,0000,18C,0000,000,018C,0000,024,0100
18D,0000,18E,0000,18D,0000,000,018D,0000,024,0100
18E,0000,18F,0000,18E,0000,000,018E,0000,024,0100
18F,0000,190,0000,18F,0000,000,018F,0000,024,0100
190,0000,191,0000,190,0000,000,0190,0000,024,0100
191,0000,192,0000,191,0000,000,0191,0000,024,0100
192,0000,193,0000,192,0000,000,0192,0000,024,0100
193,0000,194,0000,193,0000,000,0193,0000,024,0100
194,0000,195,0000,194,0000,000,0194,0000,024,0100
195,0000,196,0000,195,0000,000,0195,0000,024,0100
196,0000,197,0000,196,0000,000,0196,0000,024,0100
197,0000,198,0000,197,0000,000,0197,0000,024,0100
198,0000,199,0000,198,0000,000,0198,0000,024,0100
199,0000,19A,0000,199,0000,000,0199,0000,024,0100
19A,0000,19B,0000,19A,0000,000,019A,0000,024,0100
19B,0000,19C,0000,19B,0000,000,019B,0000,024,0100
19C,0000,19D,0000,19C,0000,000,019C,0000,024,0100
19D,0000,19E,0000,19D,0000,000,019D,0000,024,0100
19E,0000,19F,0000,19E,0000,000,019E,0000,024,0100
19F,0000,1A0,0000,19F,0000,000,019F,0000,024,0100
1A0,0000,1A1,0000,1A0,0000,000,01A0,0000,024,0100
1A1,0000,1A2,0000,1A1,0000,000,01A1,0000,024,0100
1A2,0000,1A3,0000,1A2,0000,000,01A2,0000,024,0100
1A3,0000,1A4,0000,1A3,0000,000,01A3,0000,024,0100
1A4,0000,1A5,0000,1A4,0000,000,01A4,0000,024,0100
1A5,0000,1A6,0000,1A5,0000,000,01A5,0000,024,0100
1A6,0000,1A7,0000,1A6,0000,000,01A6,0000,024,0100
1A7,0000,1A8,0000,1A7,0000,000,01A7,0000,024,0100
1A8,0000,1A9,0000,1A8,0000,000,01A8,0000,024,0100
1A9,0000,1AA,0000,1A9,0000,000,01A9,0000,024,0100
1AA,0000,1AB,0000,1AA,0000,000,01AA,0000,024,0100
1AB,0000,1AC,0000,1AB,0000,000,01AB,0000,024,0100
1AC,0000,1AD,0000,1AC,0000,000,01AC,0000,024,0100
